Distance_(pixels),Gray_Value
1742,91.3403
1743,89.8958
1744,88.5069
1745,86.8403
1746,84.8056
1747,83.0556
1748,81.0903
1749,78.7708
1750,76.2292
1751,73.5764
1752,70.3681
1753,66.6042
1754,63.1458
1755,60.6319
1756,58.0069
1757,55.2917
1758,52.6250
1759,50.6111
1760,48.5694
1761,46.7431
1762,44.8403
1763,43.3542
1764,42.0764
1765,40.8611
1766,39.7083
1767,38.3264
1768,36.9028
1769,35.7292
1770,34.5625
1771,33.5000
1772,32.1528
1773,31.0347
1774,30.2222
1775,29.1250
1776,27.9722
1777,26.9583
1778,26.2361
1779,25.4306
1780,24.6597
1781,24.1458
1782,23.5208
1783,22.8958
1784,22.5625
1785,21.8681
1786,21.2500
1787,21.2847
1788,20.8194
1789,20.6042
1790,20.3264
1791,19.9028
1792,19.8333
1793,19.7778
1794,19.5139
1795,19.4792
1796,19.3750
1797,19.3125
1798,18.9653
1799,18.9653
1800,18.8264
1801,18.5139
1802,18.2292
1803,17.9444
1804,17.5764
1805,17.3194
1806,17.0347
1807,16.5278
1808,16.3750
1809,16.1111
1810,15.9028
1811,15.6806
1812,15.5486
1813,15.1181
1814,15.0694
1815,14.8333
1816,14.8542
1817,14.6736
1818,14.5417
1819,14.3403
1820,14.1181
1821,14.0694
1822,14.0347
1823,13.8125
1824,13.8472
1825,13.7361
1826,13.6111
1827,13.5417
1828,13.7778
1829,13.5833
1830,13.6667
1831,13.9028
1832,13.9583
1833,14.0347
1834,14.0556
1835,14.0764
1836,14.0139
1837,14.0139
1838,14.1111
1839,14.0208
1840,14.0556
1841,14.0764
1842,14.0556
1843,14.1181
1844,14.0556
1845,13.8542
1846,13.9236
1847,13.8611
1848,13.8194
1849,13.7639
1850,13.5556
1851,13.5972
1852,13.5556
1853,13.6736
1854,13.7917
1855,14.0278
1856,14.0486
1857,14.4444
1858,14.4931
1859,14.6944
