ts_ext,pixels,multiplicity,vertical_dimension,horizontal_dimension,ratio_x_y,ratio_x_y_bin,density
419422121,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419424347,"[(262, 406), (262, 405)]",2,1,2,2.0,2.0,1.0
419424534,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419424761,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419424765,"[(28, 225)]",1,1,1,1.0,1.0,1.0
419428281,"[(14, 197)]",1,1,1,1.0,1.0,1.0
419428284,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419428383,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419428754,"[(367, 343)]",1,1,1,1.0,1.0,1.0
419428771,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419428947,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419432411,"[(157, 439)]",1,1,1,1.0,1.0,1.0
419432541,"[(23, 429)]",1,1,1,1.0,1.0,1.0
419432609,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419432632,"[(285, 344)]",1,1,1,1.0,1.0,1.0
419432895,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419435130,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419435283,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419436696,"[(389, 156)]",1,1,1,1.0,1.0,1.0
419437028,"[(297, 261)]",1,1,1,1.0,1.0,1.0
419441119,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419441150,"[(223, 386)]",1,1,1,1.0,1.0,1.0
419448948,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419449055,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419450508,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419469155,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419483085,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419483243,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419487406,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419487581,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419488344,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419488478,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419489346,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419491056,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419491338,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419492649,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419492798,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419498015,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419498180,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419503974,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419504131,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419507399,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419507578,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419520737,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419520811,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419522659,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419522759,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419528245,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419528334,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419534114,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419534257,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419537448,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419537548,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419538873,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419544346,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419544466,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419545617,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419545737,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419553826,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419553898,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419555094,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419555159,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419558689,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419558791,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419565991,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419566118,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419567031,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419567074,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419567090,"[(206, 15)]",1,1,1,1.0,1.0,1.0
419570721,"[(289, 383)]",1,1,1,1.0,1.0,1.0
419580313,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419586371,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419586444,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419586999,"[(349, 263)]",1,1,1,1.0,1.0,1.0
419587083,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419587107,"[(333, 332), (333, 331)]",2,1,2,2.0,2.0,1.0
419587166,"[(333, 332)]",1,1,1,1.0,1.0,1.0
419590211,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419590299,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419593323,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419593383,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419607908,"[(156, 311)]",1,1,1,1.0,1.0,1.0
419611884,"[(374, 300)]",1,1,1,1.0,1.0,1.0
419616394,"[(267, 158)]",1,1,1,1.0,1.0,1.0
419618255,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419618345,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419620041,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419620138,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419623873,"[(104, 471)]",1,1,1,1.0,1.0,1.0
419624418,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419624566,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419625233,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419625684,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419625792,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419628259,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419628346,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419632741,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419632889,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419636207,"[(196, 55), (196, 55), (196, 56)]",3,1,2,2.0,2.0,1.0
419636545,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419636654,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419644505,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419644614,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419645105,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419645215,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419646892,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419654009,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419654127,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419659024,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419659094,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419659606,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419659731,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419661268,"[(237, 92)]",1,1,1,1.0,1.0,1.0
419667006,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419667127,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419683043,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419696019,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419696155,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419696309,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419696432,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419698130,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419699436,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419699509,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419699997,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419700135,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419702914,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419707721,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419707880,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419710860,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419710995,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419719228,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419721045,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419729557,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419729697,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419740531,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419740665,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419742008,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419742224,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419743477,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419744330,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419745518,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419747623,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419747717,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419748003,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419748063,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419752439,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419752550,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419758146,"[(387, 89)]",1,1,1,1.0,1.0,1.0
419762345,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419763345,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419763520,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419765048,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419765243,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419765684,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419765846,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419766455,"[(258, 47), (258, 48)]",2,1,2,2.0,2.0,1.0
419767777,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419767898,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419774387,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419774512,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419774872,"[(158, 169)]",1,1,1,1.0,1.0,1.0
419775864,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419775976,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419782417,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419791482,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419791756,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419792019,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419792205,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419799621,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419799742,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419803322,"[(31, 113)]",1,1,1,1.0,1.0,1.0
419803840,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419804049,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419811681,"[(244, 277)]",1,1,1,1.0,1.0,1.0
419813164,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419813313,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419814678,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419816097,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419816315,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419820855,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419822328,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419824363,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419824550,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419828281,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419836267,"[(244, 163)]",1,1,1,1.0,1.0,1.0
419838635,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419838769,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419841331,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419842284,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419851319,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419851441,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419852704,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419853378,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419853485,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419856522,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419856672,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419860840,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419861002,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419862179,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419863270,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419863438,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419871722,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419874597,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419874701,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419875549,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419880298,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419880405,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419889100,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419889162,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419899439,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419899631,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419900402,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419900535,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419904350,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419921437,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419922884,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419923016,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419932014,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419932117,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419933642,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419933770,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419936538,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419940348,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419943810,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419943938,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419950555,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419950620,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419951548,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419951813,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419952337,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419952461,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419957722,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419957899,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419959886,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419959996,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419968079,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419970605,"[(172, 462)]",1,1,1,1.0,1.0,1.0
419972602,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419972721,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419973805,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419975817,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419975876,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419976255,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419976728,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419976894,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419978754,"[(270, 477)]",1,1,1,1.0,1.0,1.0
419978799,"[(246, 463)]",1,1,1,1.0,1.0,1.0
419979206,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419980485,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419983003,"[(224, 190)]",1,1,1,1.0,1.0,1.0
419983109,"[(245, 180)]",1,1,1,1.0,1.0,1.0
419984206,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419984259,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419986986,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419987221,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419991922,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419995885,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419995959,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419996432,"[(109, 329)]",1,1,1,1.0,1.0,1.0
419996474,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420001738,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420001896,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420003134,"[(349, 258)]",1,1,1,1.0,1.0,1.0
420007565,"[(311, 266)]",1,1,1,1.0,1.0,1.0
420007579,"[(136, 284)]",1,1,1,1.0,1.0,1.0
420010565,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420021855,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420022032,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420030493,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420030592,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420032125,"[(238, 364)]",1,1,1,1.0,1.0,1.0
420032615,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420035339,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420035381,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420037003,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420037150,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420043227,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420046411,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420048263,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420048370,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420050649,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420050894,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420057120,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420057230,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420058408,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420058529,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420071097,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420077131,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420078626,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420080504,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420080629,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420083341,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420088997,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420089130,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420092862,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420093052,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420095452,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420095578,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420096939,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420097182,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420098649,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420098764,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420100005,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420100108,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420107381,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420113533,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420113653,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420126841,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420126998,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420131842,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420131993,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420133427,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420133591,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420133745,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420140807,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420140863,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420151046,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420154471,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420154631,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420163237,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420163814,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420168352,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420168483,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420170565,"[(226, 446)]",1,1,1,1.0,1.0,1.0
420174497,"[(244, 116)]",1,1,1,1.0,1.0,1.0
420182149,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420183824,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420186856,"[(283, 382)]",1,1,1,1.0,1.0,1.0
420190425,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420190618,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420190841,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420193166,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420193260,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420193447,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420195279,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420195383,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420196248,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420196309,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420196503,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420196658,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420197675,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420197810,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420200785,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420200851,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420201272,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420201446,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420202756,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420203253,"[(208, 291), (208, 292)]",2,1,2,2.0,2.0,1.0
420206937,"[(254, 333)]",1,1,1,1.0,1.0,1.0
420206947,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420207135,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420208880,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420209007,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420210186,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420210269,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420211603,"[(400, 287)]",1,1,1,1.0,1.0,1.0
420219144,"[(65, 14)]",1,1,1,1.0,1.0,1.0
420219320,"[(225, 178)]",1,1,1,1.0,1.0,1.0
420222398,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420227652,"[(199, 71)]",1,1,1,1.0,1.0,1.0
420233484,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420236256,"[(404, 213)]",1,1,1,1.0,1.0,1.0
420239296,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420239375,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420240274,"[(168, 384)]",1,1,1,1.0,1.0,1.0
420241717,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420241895,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420242411,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420242570,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420244563,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420244618,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420249090,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420249170,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420263188,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420263384,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420264554,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420264838,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420270110,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420271501,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420273396,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420276502,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420276591,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420278316,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420281578,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420282233,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420282918,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420283212,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420283808,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420286153,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420300638,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420300730,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420304914,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420312750,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420312951,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420315945,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420316094,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420320902,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420320993,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420336000,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420336807,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420336902,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420337812,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420342528,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420366168,"[(315, 83)]",1,1,1,1.0,1.0,1.0
420374029,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420374204,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420380984,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420386605,"[(206, 354)]",1,1,1,1.0,1.0,1.0
420386630,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420386720,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420387263,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420387486,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420388303,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420388349,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420388391,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420388600,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420392734,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420392842,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420396004,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420396084,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420396394,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420396471,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420398728,"[(108, 337)]",1,1,1,1.0,1.0,1.0
420398743,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420403723,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420406626,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420410715,"[(315, 26)]",1,1,1,1.0,1.0,1.0
420411124,"[(92, 163)]",1,1,1,1.0,1.0,1.0
420411921,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420415676,"[(332, 275)]",1,1,1,1.0,1.0,1.0
420419093,"[(251, 1)]",1,1,1,1.0,1.0,1.0
420419353,"[(2, 252)]",1,1,1,1.0,1.0,1.0
420432741,"[(109, 329)]",1,1,1,1.0,1.0,1.0
420432966,"[(109, 329)]",1,1,1,1.0,1.0,1.0
